Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Pollution_Level
167577,375,Nitrogen dioxide (NO2),ppb,CD,110,Central Harlem (CD10),Annual Average 2010,2009-12-01,27,Good
165984,375,Nitrogen dioxide (NO2),ppb,CD,110,Central Harlem (CD10),Winter 2012-13,2012-12-01,29,Good
816845,643,Annual vehicle miles traveled,per square mile,UHF42,310,Lower Manhattan,2019,2019-01-01,112,Unhealthy
151649,643,Annual vehicle miles traveled,per square mile,UHF42,309,Union Square - Lower East Side,2005,2005-01-01,123,Unhealthy
154572,643,Annual vehicle miles traveled,per square mile,CD,201,Mott Haven and Melrose (CD1),2005,2005-01-01,68,Moderate
816875,643,Annual vehicle miles traveled,per square mile,UHF42,206,Borough Park,2019,2019-01-01,69,Moderate
212302,375,Nitrogen dioxide (NO2),ppb,UHF42,206,Borough Park,Winter 2013-14,2013-12-01,28,Good
211362,375,Nitrogen dioxide (NO2),ppb,Borough,3,Manhattan,Winter 2013-14,2013-12-01,32,Good
549461,386,Ozone (O3),ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2017,2017-06-01,28,Good
671090,386,Ozone (O3),ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2020,2020-06-01,28,Good
671105,386,Ozone (O3),ppb,CD,401,Long Island City and Astoria (CD1),Summer 2020,2020-06-01,31,Good
549447,386,Ozone (O3),ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2017,2017-06-01,29,Good
670878,386,Ozone (O3),ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,2020-06-01,29,Good
876995,375,Nitrogen dioxide (NO2),ppb,UHF34,104,Pelham - Throgs Neck,Annual Average 2023,2023-01-01,15,Good
876997,375,Nitrogen dioxide (NO2),ppb,UHF34,104,Pelham - Throgs Neck,Winter 2022-23,2022-12-01,19,Good
211864,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2013-14,2013-12-01,11,Good
823435,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2022,2022-01-01,5,Good
173107,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Winter 2008-09,2008-12-01,14,Good
173096,365,Fine particles (PM 2.5),mcg/m3,UHF34,204,East New York,Winter 2008-09,2008-12-01,13,Good
649843,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Annual Average 2019,2019-01-01,7,Good
174184,365,Fine particles (PM 2.5),mcg/m3,UHF34,204,East New York,Annual Average 2011,2010-12-01,10,Good
649812,365,Fine particles (PM 2.5),mcg/m3,UHF34,204,East New York,Winter 2018-19,2018-12-01,7,Good
874401,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01,8,Good
334096,365,Fine particles (PM 2.5),mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2015,2015-01-01,8,Good
174195,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Annual Average 2011,2010-12-01,11,Good
669658,365,Fine particles (PM 2.5),mcg/m3,UHF34,304,Upper West Side,Annual Average 2020,2020-01-01,6,Good
170283,365,Fine particles (PM 2.5),mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2011,2010-12-01,12,Good
213932,365,Fine particles (PM 2.5),mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2014,2014-06-01,10,Good
170165,365,Fine particles (PM 2.5),mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2009,2008-12-01,12,Good
874593,365,Fine particles (PM 2.5),mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2023,2023-06-01,9,Good
170176,365,Fine particles (PM 2.5),mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,2008-12-01,11,Good
170294,365,Fine particles (PM 2.5),mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,2010-12-01,11,Good
823393,365,Fine particles (PM 2.5),mcg/m3,UHF34,402,West Queens,Annual Average 2022,2022-01-01,6,Good
173109,365,Fine particles (PM 2.5),mcg/m3,UHF34,402,West Queens,Winter 2008-09,2008-12-01,13,Good
605839,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2017-18,2017-12-01,8,Good
649837,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2019,2019-01-01,7,Good
823441,365,Fine particles (PM 2.5),mcg/m3,UHF34,201,Greenpoint,Annual Average 2022,2022-01-01,6,Good
173094,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2008-09,2008-12-01,14,Good
649804,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,2019-01-01,7,Good
669697,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2020,2020-01-01,6,Good
174114,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2009,2008-12-01,11,Good
174182,365,Fine particles (PM 2.5),mcg/m3,UHF34,202,Downtown - Heights - Slope,Annual Average 2011,2010-12-01,11,Good
874523,365,Fine particles (PM 2.5),mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2023,2023-06-01,9,Good
170178,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Annual Average 2009,2008-12-01,11,Good
827450,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2017-2019,2017-01-01,14,Good
130812,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01,25,Good
130831,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",Borough,2,Brooklyn,2005-2007,2005-01-01,99,Moderate
827462,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2017-2019,2017-01-01,75,Moderate
130801,648,Asthma emergency department visits due to PM2.5,"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01,91,Moderate
131157,655,Asthma hospitalizations due to Ozone,"per 100,000 children",UHF42,407,Southwest Queens,2005-2007,2005-01-01,14,Good
628864,653,Asthma emergency departments visits due to Ozone,"per 100,000 children",Borough,1,Bronx,2015-2017,2015-01-01,177,Very Unhealthy
825963,375,Nitrogen dioxide (NO2),ppb,UHF34,201,Greenpoint,Annual Average 2022,2022-01-01,18,Good
643489,375,Nitrogen dioxide (NO2),ppb,UHF34,301,Washington Heights,Annual Average 2019,2019-01-01,17,Good
602875,375,Nitrogen dioxide (NO2),ppb,UHF34,301,Washington Heights,Winter 2017-18,2017-12-01,25,Good
171579,375,Nitrogen dioxide (NO2),ppb,UHF34,402,West Queens,Winter 2008-09,2008-12-01,31,Good
825893,375,Nitrogen dioxide (NO2),ppb,UHF34,402,West Queens,Annual Average 2022,2022-01-01,16,Good
171564,375,Nitrogen dioxide (NO2),ppb,UHF34,202,Downtown - Heights - Slope,Winter 2008-09,2008-12-01,33,Good
602845,375,Nitrogen dioxide (NO2),ppb,UHF34,202,Downtown - Heights - Slope,Winter 2017-18,2017-12-01,27,Good
643459,375,Nitrogen dioxide (NO2),ppb,UHF34,202,Downtown - Heights - Slope,Annual Average 2019,2019-01-01,19,Good
412501,375,Nitrogen dioxide (NO2),ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2016,2015-12-31,30,Good
825722,375,Nitrogen dioxide (NO2),ppb,UHF42,308,Greenwich Village - SoHo,Winter 2021-22,2021-12-01,24,Good
877173,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Summer 2023,2023-06-01,12,Good
334238,365,Fine particles (PM 2.5),mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2015,2015-06-01,9,Good
168667,365,Fine particles (PM 2.5),mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2012-13,2012-12-01,10,Good
650006,365,Fine particles (PM 2.5),mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2019,2019-06-01,7,Good
669920,365,Fine particles (PM 2.5),mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2019-20,2019-12-01,7,Good
336775,375,Nitrogen dioxide (NO2),ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Annual Average 2015,2015-01-01,20,Good
167664,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2011,2010-12-01,22,Good
167546,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2009,2008-12-01,24,Good
667741,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2020,2020-01-01,15,Good
877203,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Summer 2023,2023-06-01,11,Good
549459,386,Ozone (O3),ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2017,2017-06-01,35,Good
671099,386,Ozone (O3),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2020,2020-06-01,31,Good
165953,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Winter 2011-12,2011-12-01,23,Good
165835,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Winter 2009-10,2009-12-01,27,Good
603045,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Summer 2018,2018-06-01,11,Good
667743,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Summer 2020,2020-06-01,10,Good
874839,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2023,2023-01-01,6,Good
874841,365,Fine particles (PM 2.5),mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2022-23,2022-12-01,6,Good
874510,365,Fine particles (PM 2.5),mcg/m3,CD,107,Upper West Side (CD7),Winter 2022-23,2022-12-01,6,Good
874512,365,Fine particles (PM 2.5),mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2023,2023-01-01,6,Good
178444,365,Fine particles (PM 2.5),mcg/m3,UHF42,104,Pelham - Throgs Neck,Annual Average 2010,2009-12-01,9,Good
669744,365,Fine particles (PM 2.5),mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2019-20,2019-12-01,7,Good
649661,365,Fine particles (PM 2.5),mcg/m3,Borough,5,Staten Island,Summer 2019,2019-06-01,7,Good
177317,365,Fine particles (PM 2.5),mcg/m3,UHF42,204,East New York,Winter 2012-13,2012-12-01,9,Good
178451,365,Fine particles (PM 2.5),mcg/m3,UHF42,204,East New York,Annual Average 2010,2009-12-01,9,Good
643694,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2019,2019-06-01,13,Good
877237,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Winter 2022-23,2022-12-01,19,Good
877235,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2023,2023-01-01,15,Good
877111,375,Nitrogen dioxide (NO2),ppb,CD,107,Upper West Side (CD7),Winter 2022-23,2022-12-01,21,Good
166023,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Winter 2012-13,2012-12-01,22,Good
167616,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2010,2009-12-01,21,Good
336887,375,Nitrogen dioxide (NO2),ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2015,2015-06-01,6,Good
876869,375,Nitrogen dioxide (NO2),ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2023,2023-01-01,15,Good
167535,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2009,2008-12-01,27,Good
167653,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2011,2010-12-01,25,Good
643671,375,Nitrogen dioxide (NO2),ppb,CD,317,East Flatbush (CD17),Winter 2018-19,2018-12-01,21,Good
167550,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2009,2008-12-01,20,Good
167668,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2011,2010-12-01,19,Good
165989,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Winter 2012-13,2012-12-01,26,Good
167582,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2010,2009-12-01,25,Good
877174,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Winter 2022-23,2022-12-01,23,Good
877172,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2023,2023-01-01,17,Good
166001,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2012-13,2012-12-01,27,Good
167594,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2010,2009-12-01,25,Good
643684,375,Nitrogen dioxide (NO2),ppb,CD,404,Elmhurst and Corona (CD4),Annual Average 2019,2019-01-01,18,Good
602977,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Winter 2017-18,2017-12-01,26,Good
643627,375,Nitrogen dioxide (NO2),ppb,CD,303,Bedford Stuyvesant (CD3),Annual Average 2019,2019-01-01,18,Good
165779,375,Nitrogen dioxide (NO2),ppb,CD,317,East Flatbush (CD17),Winter 2008-09,2008-12-01,30,Good
643669,375,Nitrogen dioxide (NO2),ppb,CD,317,East Flatbush (CD17),Annual Average 2019,2019-01-01,16,Good
165780,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2008-09,2008-12-01,25,Good
643672,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Annual Average 2019,2019-01-01,13,Good
826044,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2022,2022-01-01,16,Good
826008,375,Nitrogen dioxide (NO2),ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2022,2022-01-01,17,Good
550127,375,Nitrogen dioxide (NO2),ppb,CD,404,Elmhurst and Corona (CD4),Annual Average 2017,2017-01-01,21,Good
165901,375,Nitrogen dioxide (NO2),ppb,CD,403,Jackson Heights (CD3),Winter 2010-11,2010-12-01,31,Good
166668,375,Nitrogen dioxide (NO2),ppb,CD,403,Jackson Heights (CD3),Summer 2009,2009-06-01,21,Good
167789,375,Nitrogen dioxide (NO2),ppb,CD,403,Jackson Heights (CD3),Annual Average 2013,2012-12-01,21,Good
549998,375,Nitrogen dioxide (NO2),ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2017,2017-01-01,23,Good
550073,375,Nitrogen dioxide (NO2),ppb,CD,304,Bushwick (CD4),Annual Average 2017,2017-01-01,19,Good
211552,375,Nitrogen dioxide (NO2),ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2013-14,2013-12-01,22,Good
825975,375,Nitrogen dioxide (NO2),ppb,UHF34,101,Kingsbridge - Riverdale,Annual Average 2022,2022-01-01,14,Good
602890,375,Nitrogen dioxide (NO2),ppb,UHF34,402,West Queens,Winter 2017-18,2017-12-01,26,Good
643504,375,Nitrogen dioxide (NO2),ppb,UHF34,402,West Queens,Annual Average 2019,2019-01-01,18,Good
211670,375,Nitrogen dioxide (NO2),ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01,19,Good
743702,386,Ozone (O3),ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2021,2021-06-01,26,Good
741263,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2021,2021-06-01,13,Good
825697,375,Nitrogen dioxide (NO2),ppb,UHF42,406,Fresh Meadows,Summer 2022,2022-06-01,10,Good
827110,386,Ozone (O3),ppb,UHF42,406,Fresh Meadows,Summer 2022,2022-06-01,34,Good
827142,386,Ozone (O3),ppb,UHF42,102,Northeast Bronx,Summer 2022,2022-06-01,32,Good
741049,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Winter 2020-21,2020-12-01,22,Good
602761,375,Nitrogen dioxide (NO2),ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2017-18,2017-12-01,27,Good
825738,375,Nitrogen dioxide (NO2),ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2022,2022-01-01,16,Good
643687,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2019,2019-01-01,17,Good
175250,375,Nitrogen dioxide (NO2),ppb,UHF42,102,Northeast Bronx,Winter 2008-09,2008-12-01,27,Good
602728,375,Nitrogen dioxide (NO2),ppb,UHF42,202,Downtown - Heights - Slope,Winter 2017-18,2017-12-01,27,Good
825771,375,Nitrogen dioxide (NO2),ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2022,2022-01-01,17,Good
212313,375,Nitrogen dioxide (NO2),ppb,UHF42,306,Chelsea - Clinton,Winter 2013-14,2013-12-01,36,Good
518608,655,Asthma hospitalizations due to Ozone,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2012-2014,2012-01-02,17,Good
628966,655,Asthma hospitalizations due to Ozone,"per 100,000 children",UHF42,102,Northeast Bronx,2015-2017,2015-01-01,33,Good
628988,655,Asthma hospitalizations due to Ozone,"per 100,000 children",UHF42,306,Chelsea - Clinton,2015-2017,2015-01-01,9,Good
816883,643,Annual vehicle miles traveled,per square mile,UHF42,202,Downtown - Heights - Slope,2019,2019-01-01,126,Unhealthy
816884,643,Annual vehicle miles traveled,per square mile,UHF42,202,Downtown - Heights - Slope,2010,2010-01-01,95,Moderate
154599,643,Annual vehicle miles traveled,per square mile,CD,316,Brownsville (CD16),2005,2005-01-01,87,Moderate
154588,643,Annual vehicle miles traveled,per square mile,CD,305,East New York and Starrett City (CD5),2005,2005-01-01,55,Moderate
549443,386,Ozone (O3),ppb,CD,316,Brownsville (CD16),Summer 2017,2017-06-01,30,Good
605346,386,Ozone (O3),ppb,CD,316,Brownsville (CD16),Summer 2018,2018-06-01,30,Good
170192,365,Fine particles (PM 2.5),mcg/m3,CD,305,East New York and Starrett City (CD5),Annual Average 2009,2008-12-01,10,Good
213959,365,Fine particles (PM 2.5),mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2014,2014-06-01,8,Good
649944,365,Fine particles (PM 2.5),mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2018-19,2018-12-01,7,Good
547649,365,Fine particles (PM 2.5),mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2016-17,2016-12-01,8,Good
547647,365,Fine particles (PM 2.5),mcg/m3,CD,205,Fordham and University Heights (CD5),Summer 2017,2017-06-01,10,Good
827855,653,Asthma emergency departments visits due to Ozone,"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,57,Moderate
828046,655,Asthma hospitalizations due to Ozone,"per 100,000 children",UHF42,406,Fresh Meadows,2017-2019,2017-01-01,11,Good
213428,375,Nitrogen dioxide (NO2),ppb,CD,305,East New York and Starrett City (CD5),Summer 2014,2014-06-01,13,Good
167537,375,Nitrogen dioxide (NO2),ppb,CD,305,East New York and Starrett City (CD5),Annual Average 2009,2008-12-01,23,Good
222482,386,Ozone (O3),ppb,UHF42,207,East Flatbush - Flatbush,Summer 2012,2012-06-01,33,Good
222483,386,Ozone (O3),ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,2013-06-01,30,Good
518683,661,Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,408,Jamaica,2012-2014,2012-01-02,5,Good
629048,661,Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,408,Jamaica,2015-2017,2015-01-01,4,Good
168468,365,Fine particles (PM 2.5),mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2009-10,2009-12-01,12,Good
168586,365,Fine particles (PM 2.5),mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2011-12,2011-12-01,11,Good
547641,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2017,2017-06-01,9,Good
669945,365,Fine particles (PM 2.5),mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2020,2020-06-01,7,Good
177951,365,Fine particles (PM 2.5),mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2013,2013-06-01,9,Good
179588,365,Fine particles (PM 2.5),mcg/m3,Borough,1,Bronx,Summer 2013,2013-06-01,10,Good
410722,365,Fine particles (PM 2.5),mcg/m3,Borough,1,Bronx,Annual Average 2016,2015-12-31,7,Good
742151,365,Fine particles (PM 2.5),mcg/m3,Borough,2,Brooklyn,Summer 2021,2021-06-01,8,Good
669819,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2019-20,2019-12-01,7,Good
874340,365,Fine particles (PM 2.5),mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2022-23,2022-12-01,6,Good
742516,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2020-21,2020-12-01,6,Good
169438,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2011,2011-06-01,11,Good
169470,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2012,2012-06-01,10,Good
605900,365,Fine particles (PM 2.5),mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2018,2018-01-01,7,Good
742517,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2021,2021-06-01,7,Good
823524,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2021-22,2021-12-01,6,Good
169497,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2012,2012-06-01,9,Good
169556,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2013,2013-06-01,9,Good
606017,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Annual Average 2018,2018-01-01,6,Good
742514,365,Fine particles (PM 2.5),mcg/m3,CD,317,East Flatbush (CD17),Summer 2021,2021-06-01,8,Good
742472,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2021,2021-06-01,8,Good
823536,365,Fine particles (PM 2.5),mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01,7,Good
169500,365,Fine particles (PM 2.5),mcg/m3,CD,403,Jackson Heights (CD3),Summer 2012,2012-06-01,10,Good
649937,365,Fine particles (PM 2.5),mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2019,2019-06-01,8,Good
334229,365,Fine particles (PM 2.5),mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2015,2015-06-01,10,Good
874896,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Annual Average 2023,2023-01-01,7,Good
874898,365,Fine particles (PM 2.5),mcg/m3,CD,304,Bushwick (CD4),Winter 2022-23,2022-12-01,6,Good
170249,365,Fine particles (PM 2.5),mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2010,2009-12-01,9,Good
